property_type,design,quality,eff_yr_built,above_grd_sf,basemt_tot_sf,basemt_fin_sf,basemt_unf_sf,garage_type,garage_sf,est_land_sf,distress_sale,sale_date_(mon-yr),sale_price,time_adjust_sales_price,market_area,full_address,lat,lon,sale_date
Res,Split-Level,Average,1960,1426,575,0,575,Attached,253,9523,0,2019-12-17 00:00:00,665000.0,957200.0,104,"3820 ELMHURST PL, BOULDER, CO",39.99060375,-105.2464879,2019-12
Res,Ranch,Average,1975,1400,1400,1260,140,Carport,324,6993,0,2021-01-12 00:00:00,689000.0,905700.0,104,"3860 ELMHURST PL, BOULDER, CO",39.99087885,-105.2456315177481,2021-01
Res,2-3 Story,Good,1994,3110,1694,1694,0,Attached,540,7959,0,2021-09-02 00:00:00,1400000.0,1642600.0,104,"3450 FORDHAM CT, BOULDER, CO",39.9884318,-105.25266618221231,2021-09
Res,Ranch,Average,1980,1400,1400,1400,0,Carport,312,7583,0,2021-06-15 00:00:00,765000.0,955200.0,104,"3953 FULLER CT, BOULDER, CO",39.9908896,-105.24446116021434,2021-06
Res,Ranch,Average,1990,1107,1107,1107,0,Attached,297,7016,0,2019-12-13 00:00:00,695400.0,1001000.0,104,"3957 FULLER CT, BOULDER, CO",39.990768700000004,-105.24463735,2019-12
Res,Ranch,Average,1980,1107,1107,1107,0,Attached,297,7088,0,2021-08-06 00:00:00,810000.0,977800.0,104,"3965 FULLER CT, BOULDER, CO",39.990475,-105.24491864999999,2021-08
Res,Ranch,Average,1984,1400,1400,1400,0,Carport,312,6872,0,2021-03-12 00:00:00,742500.0,957700.0,104,"3985 FULLER CT, BOULDER, CO",39.99042985,-105.24444274312614,2021-03
Res,Ranch,Average,1985,1274,1274,1274,0,Carport,348,8590,0,2020-08-04 00:00:00,850000.0,1171900.0,104,"4615 GORDON DR, BOULDER, CO",39.976717199999996,-105.24097568763843,2020-08
Res,Ranch,Average,1985,1274,1274,1274,0,Carport,348,8590,0,2022-02-09 00:00:00,1067500.0,1119700.0,104,"4615 GORDON DR, BOULDER, CO",39.976717199999996,-105.24097568763843,2022-02
Res,Ranch,Average,1976,1152,1152,1104,48,Attached,480,16468,0,2021-09-03 00:00:00,1095000.0,1294000.0,104,"4675 GORDON DR, BOULDER, CO",39.9782175,-105.23917661058007,2021-09
Res,Split-Level,Average,1980,1546,625,0,625,Attached,275,20882,0,2020-09-17 00:00:00,744000.0,1018600.0,104,"4687 GORDON DR, BOULDER, CO",39.9775758,-105.2386123,2020-09
Res,Bi-Level,Average,1995,2285,77,0,77,,0,10409,0,2022-05-25 00:00:00,1375000.0,1375000.0,104,"4695 GORDON DR, BOULDER, CO",39.977366,-105.23857016459695,2022-05
Res,Split-Level,Average,1970,1426,0,0,0,Attached,557,7028,0,2021-09-01 00:00:00,800000.0,945400.0,104,"4261 GRAHAM CT, BOULDER, CO",39.98933075,-105.2425281127723,2021-09
Res,Ranch,Average,1985,1400,1400,1400,0,Carport,312,10563,0,2022-07-30 00:00:00,885000.0,885000.0,104,"4277 GRAHAM CT, BOULDER, CO",39.98882845,-105.24248619216726,2022-07
Res,Ranch,Average,1990,1107,1107,1107,0,Attached,297,7217,0,2019-11-18 00:00:00,699000.0,1000700.0,104,"4462 HAMILTON CT, BOULDER, CO",39.9885316,-105.2415985241079,2019-11
Res,Split-Level,Average,1975,1426,575,455,120,Attached,253,15686,0,2021-07-06 00:00:00,800000.0,991600.0,104,"4468 HAMILTON CT, BOULDER, CO",39.988016349999995,-105.2418237934886,2021-07
Res,Split-Level,Average,1990,1726,575,0,575,Attached,253,7369,0,2021-07-02 00:00:00,810000.0,999500.0,104,"4484 HAMILTON CT, BOULDER, CO",39.98775715,-105.2406192390049,2021-07
Res,Ranch,Average,1984,1107,1107,0,1107,Attached,297,6970,0,2019-12-18 00:00:00,585000.0,842000.0,104,"4492 HAMILTON CT, BOULDER, CO",39.98819965,-105.24017517120032,2019-12
Res,Split-Level,Average,1995,2853,0,0,0,Attached,484,10963,0,2020-10-09 00:00:00,1086300.0,1472600.0,104,"4657 HUEY CIR, BOULDER, CO",39.978527,-105.24024923670231,2020-10
Res,Ranch,Average,1990,1107,1107,1107,0,Attached,297,6970,0,2020-10-19 00:00:00,728963.0,988200.0,104,"4656 INGRAM CT, BOULDER, CO",39.9879753,-105.23981244999999,2020-10
Res,Split-Level,Average,1984,1426,0,0,0,Attached,253,6883,0,2020-06-26 00:00:00,675000.0,947900.0,104,"4658 INGRAM CT, BOULDER, CO",39.9878331,-105.2399506366883,2020-06
Res,Split-Level,Average,1985,1426,575,220,355,Attached,253,14219,0,2020-02-07 00:00:00,765000.0,1108300.0,104,"4682 INGRAM CT, BOULDER, CO",39.986813350000006,-105.23937095,2020-02
Res,Split-Level,Average,1963,1770,575,0,575,Attached,253,7100,0,2022-05-10 00:00:00,875000.0,875000.0,104,"4687 INGRAM CT, BOULDER, CO",39.987550049999996,-105.2391072416154,2022-05
Res,Ranch,Average,1970,1056,0,0,0,Attached,240,5836,0,2021-02-04 00:00:00,555000.0,723000.0,104,"20 S LASHLEY LN, BOULDER, CO",39.992524599999996,-105.25780358204358,2021-02
Res,Ranch,Average,2000,1054,0,0,0,Attached,220,6236,0,2019-07-01 00:00:00,590000.0,833600.0,104,"40 S LASHLEY LN, BOULDER, CO",39.99224314999999,-105.25757664222314,2019-07
Res,Ranch,Average,1980,1204,1204,1204,0,Attached,280,7187,0,2020-11-30 00:00:00,675000.0,902500.0,104,"464 S LASHLEY LN, BOULDER, CO",39.98799235,-105.2524284,2020-11
Res,Ranch,Average,1985,1026,1026,837,189,Attached,297,7302,0,2021-11-19 00:00:00,745000.0,839400.0,104,"810 S LASHLEY LN, BOULDER, CO",39.9819117,-105.24610874999999,2021-11
Res,Ranch,Average,1975,1899,1026,526,500,,0,14073,0,2021-08-24 00:00:00,850000.0,968200.0,104,"850 S LASHLEY LN, BOULDER, CO",39.98156425,-105.24581187262643,2021-08
Res,Bi-Level,Average,1970,1528,268,0,268,Carport,320,8135,0,2022-03-04 00:00:00,849000.0,869500.0,104,"1100 S LASHLEY LN, BOULDER, CO",39.97941805,-105.24389219431416,2022-03
Res,Ranch,Average,1970,960,0,0,0,Attached,240,6247,0,2021-08-03 00:00:00,616000.0,745500.0,104,"150 LASHLEY LN, BOULDER, CO",39.99331505,-105.25838575,2021-08
Res,Ranch,Average,1990,850,850,706,144,Attached,275,6776,0,2022-04-20 00:00:00,935000.0,935000.0,104,"4605 LUDLOW ST, BOULDER, CO",39.97659465,-105.2411114375695,2022-04
Res,Ranch,Average,1995,1140,1140,912,228,Attached,135,7126,0,2020-10-26 00:00:00,780000.0,1054900.0,104,"4635 LUDLOW ST, BOULDER, CO",39.97703595,-105.24033404974048,2020-10
Res,Bi-Level,Average,1995,2054,0,0,0,Attached,276,8338,0,2020-09-28 00:00:00,795000.0,1085800.0,104,"4685 LUDLOW ST, BOULDER, CO",39.9774068,-105.23909499703133,2020-09
Res,Ranch,Average,1990,1216,1216,1094,122,Attached,468,7062,0,2021-07-12 00:00:00,941000.0,1166400.0,104,"4625 MACKY WAY, BOULDER, CO",39.9757878,-105.23959259924634,2021-07
Res,Ranch,Average,1986,1026,1026,0,1026,Attached,324,7777,0,2021-06-01 00:00:00,920000.0,1151700.0,104,"4665 MACKY WAY, BOULDER, CO",39.97622485,-105.23869736451789,2021-06
Res,Ranch,Average,1993,1040,0,0,0,Attached,286,7061,0,2022-02-28 00:00:00,850000.0,891600.0,104,"305 MARTIN DR, BOULDER, CO",39.9947294,-105.2542331248851,2022-02
Res,Ranch,Average,1980,1326,0,0,0,,0,6922,0,2021-06-02 00:00:00,740000.0,914100.0,104,"315 MARTIN DR, BOULDER, CO",39.994881199999995,-105.25423901611586,2021-06
Res,Ranch,Average,1983,1216,0,0,0,,0,6945,0,2021-04-23 00:00:00,704500.0,883700.0,104,"325 MARTIN DR, BOULDER, CO",39.99509915,-105.25422090037179,2021-04
Res,Ranch,Average,1993,1040,0,0,0,Attached,286,7137,0,2019-12-31 00:00:00,635000.0,911700.0,104,"335 MARTIN DR, BOULDER, CO",39.995260650000006,-105.25424222338023,2019-12
Res,Ranch,Average,2003,1161,0,0,0,Workshop,165,7413,0,2022-06-10 00:00:00,1001000.0,1001000.0,104,"340 MARTIN DR, BOULDER, CO",39.99515855,-105.25375634919371,2022-06
Res,Ranch,Average,1995,1326,0,0,0,,0,7315,0,2020-02-12 00:00:00,700000.0,1014100.0,104,"350 MARTIN DR, BOULDER, CO",39.9953615,-105.25375637516055,2020-02
Res,2-3 Story,Good,1995,2207,0,0,0,,0,7725,0,2022-06-27 00:00:00,989000.0,986000.0,104,"3305 MARTIN DR, BOULDER, CO",39.99340285,-105.25365810432984,2022-06
Res,Ranch,Average,1960,1040,0,0,0,Attached,286,10880,0,2021-04-12 00:00:00,625000.0,798100.0,104,"3320 MARTIN DR, BOULDER, CO",39.993197550000005,-105.25406095,2021-04
Res,Ranch,Average,1970,1440,0,0,0,Attached,286,9349,0,2021-11-27 00:00:00,785000.0,884500.0,104,"3340 MARTIN DR, BOULDER, CO",39.99304255,-105.25396682278765,2021-11
Res,Ranch,Average,1990,1326,0,0,0,,0,7340,0,2022-04-11 00:00:00,806000.0,806000.0,104,"3365 MARTIN DR, BOULDER, CO",39.99279315,-105.25313668533599,2022-04
Res,2-3 Story,Good,2006,2281,0,0,0,Detached,512,7427,0,2020-03-27 00:00:00,975000.0,1417100.0,104,"3405 MARTIN DR, BOULDER, CO",39.9925643,-105.2527839125,2020-03
Res,2-3 Story,Average,1992,2440,0,0,0,Attached,220,7143,0,2022-07-27 00:00:00,1075000.0,1075000.0,104,"3705 MARTIN DR, BOULDER, CO",39.991681299999996,-105.24929315,2022-07
Res,Ranch,Average,2000,1152,0,0,0,Attached,220,7518,0,2020-08-12 00:00:00,685000.0,945800.0,104,"4005 MARTIN DR, BOULDER, CO",39.98972685,-105.2457961604462,2020-08
Res,Ranch,Average,2000,1372,0,0,0,Attached,336,7462,0,2021-07-06 00:00:00,865000.0,1059800.0,104,"4205 MARTIN DR, BOULDER, CO",39.98883695,-105.24422475209315,2021-07
Res,Ranch,Average,1985,1152,0,0,0,Attached,220,7451,0,2021-03-19 00:00:00,650500.0,839000.0,104,"4335 MARTIN DR, BOULDER, CO",39.9883534,-105.24345020828312,2021-03
Res,Ranch,Average,2000,1152,0,0,0,Attached,220,7419,0,2019-12-26 00:00:00,739900.0,1064300.0,104,"4365 MARTIN DR, BOULDER, CO",39.98823204999999,-105.24323350286089,2019-12
Res,2-3 Story,Average,1989,1554,0,0,0,Attached,286,7524,0,2021-06-25 00:00:00,765400.0,958200.0,104,"4515 MARTIN DR, BOULDER, CO",39.9874382,-105.241844,2021-06
Res,2-3 Story,Average,1980,1488,0,0,0,Attached,286,7648,0,2022-06-15 00:00:00,735000.0,735000.0,104,"4540 MARTIN DR, BOULDER, CO",39.98694315,-105.24147024999999,2022-06
Res,Ranch,Average,1996,1166,0,0,0,Detached,391,6881,0,2021-06-02 00:00:00,553000.0,692300.0,104,"2945 MOORHEAD AVE, BOULDER, CO",39.99822055,-105.25617734631071,2021-06
Res,Ranch,Average,1955,988,0,0,0,Attached,260,6966,0,2021-10-15 00:00:00,510000.0,588500.0,104,"2955 MOORHEAD AVE, BOULDER, CO",39.998129199999994,-105.25602469781873,2021-10
Res,Ranch,Average,1970,1044,0,0,0,,0,7057,0,2021-05-17 00:00:00,503800.0,637000.0,104,"2965 MOORHEAD AVE, BOULDER, CO",39.99800765,-105.25586373456824,2021-05
Res,Ranch,Average,1995,960,0,0,0,,0,6943,0,2022-05-27 00:00:00,753000.0,753000.0,104,"3125 MOORHEAD AVE, BOULDER, CO",39.99717315,-105.25432305578721,2022-05
Res,Ranch,Average,1987,1150,1350,1350,0,Attached,200,7859,0,2021-07-29 00:00:00,735000.0,904800.0,104,"3325 MOORHEAD AVE, BOULDER, CO",39.9963776,-105.25299855388246,2021-07
Res,Ranch,Average,1980,1035,936,715,221,Attached,187,7607,0,2021-10-12 00:00:00,699000.0,806600.0,104,"3385 MOORHEAD AVE, BOULDER, CO",39.9957368,-105.25189305261463,2021-10
Res,Split-Level,Average,1980,1568,0,0,0,,0,7525,0,2022-03-09 00:00:00,750100.0,768200.0,104,"3445 MOORHEAD AVE, BOULDER, CO",39.9952909,-105.25115005415164,2022-03
Res,Split-Level,Average,1990,1280,0,0,0,Attached,288,7929,0,2020-02-12 00:00:00,580000.0,833700.0,104,"3505 MOORHEAD AVE, BOULDER, CO",39.994855900000005,-105.25041645,2020-02
Res,Split-Level,Average,2003,1932,0,0,0,Detached,375,7554,0,2020-11-23 00:00:00,679400.0,910500.0,104,"3545 MOORHEAD AVE, BOULDER, CO",39.9946449,-105.25004421008508,2020-11
Res,Split-Level,Average,1988,1426,0,0,0,Attached,253,7787,0,2021-10-11 00:00:00,654000.0,754700.0,104,"3565 MOORHEAD AVE, BOULDER, CO",39.9945324,-105.24985044195266,2021-10
Res,Split-Level,Average,1980,1426,0,0,0,Attached,253,7782,0,2022-01-18 00:00:00,675000.0,725100.0,104,"3605 MOORHEAD AVE, BOULDER, CO",39.9943198,-105.24947054204196,2022-01
Res,Ranch,Average,1980,1204,1204,1204,0,Attached,462,13286,0,2021-06-16 00:00:00,610000.0,763700.0,104,"3625 MOORHEAD AVE, BOULDER, CO",39.993948,-105.249108,2021-06
Res,Ranch,Average,1985,1257,925,592,333,Attached,242,7683,0,2021-03-26 00:00:00,641700.0,827700.0,104,"3705 MOORHEAD AVE, BOULDER, CO",39.9932546,-105.24757901272966,2021-03
Res,Ranch,Average,1990,1257,925,925,0,Attached,242,7475,0,2020-01-15 00:00:00,645000.0,931400.0,104,"3765 MOORHEAD AVE, BOULDER, CO",39.992594600000004,-105.24647062518181,2020-01
Res,Ranch,Average,1984,1257,925,925,0,Attached,242,7236,0,2020-03-30 00:00:00,685000.0,986900.0,104,"3785 MOORHEAD AVE, BOULDER, CO",39.992392699999996,-105.24607635437677,2020-03
Res,Ranch,Average,1990,1334,544,544,0,Attached,286,7874,0,2021-02-26 00:00:00,618100.0,798700.0,104,"3795 MOORHEAD AVE, BOULDER, CO",39.9922773,-105.24589486219513,2021-02
Res,Split-Level,Average,1975,2209,0,0,0,Attached,418,7820,0,2019-11-06 00:00:00,670000.0,961200.0,104,"4035 MOORHEAD AVE, BOULDER, CO",39.991234649999996,-105.24402503921726,2019-11
Res,Split-Level,Average,1985,1521,0,0,0,Attached,418,7961,0,2021-06-29 00:00:00,630000.0,788700.0,104,"4095 MOORHEAD AVE, BOULDER, CO",39.99101305,-105.24368830034567,2021-06
Res,Split-Level,Average,1992,2050,0,0,0,Attached,418,7774,0,2020-07-12 00:00:00,738000.0,1030800.0,104,"4135 MOORHEAD AVE, BOULDER, CO",39.990776499999996,-105.24329087345296,2020-07
Res,Split-Level,Average,1979,1521,0,0,0,Attached,242,7044,0,2021-07-13 00:00:00,600000.0,743700.0,104,"4205 MOORHEAD AVE, BOULDER, CO",39.99045845,-105.24276779007752,2021-07
Res,Split-Level,Average,1997,1921,0,0,0,Attached,242,7362,0,2021-10-20 00:00:00,708700.0,815800.0,104,"4265 MOORHEAD AVE, BOULDER, CO",39.990256,-105.24238112175732,2021-10
Res,Split-Level,Average,1996,1679,0,0,0,,0,7996,0,2021-04-16 00:00:00,757000.0,963400.0,104,"4495 MOORHEAD AVE, BOULDER, CO",39.98927275,-105.24076725514183,2021-04
Res,Split-Level,Average,1970,1280,0,0,0,Attached,288,7802,0,2020-06-15 00:00:00,565000.0,797000.0,104,"4565 MOORHEAD AVE, BOULDER, CO",39.988932750000004,-105.2401902,2020-06
Res,Ranch,Average,1990,1107,1107,0,1107,Attached,297,8297,0,2021-02-19 00:00:00,630000.0,820700.0,104,"4705 MOORHEAD AVE, BOULDER, CO",39.98828615,-105.23906695,2021-02
Res,Split-Level,Average,1991,1679,575,575,0,,0,8353,0,2021-09-17 00:00:00,725000.0,850800.0,104,"4735 MOORHEAD AVE, BOULDER, CO",39.9881764,-105.23888610424528,2021-09
Res,Split-Level,Average,1990,1820,0,0,0,Detached,400,4712,0,2020-09-21 00:00:00,780000.0,1067900.0,104,"4790 W MOORHEAD CIR, BOULDER, CO",39.979230349999995,-105.23686844599376,2020-09
Res,Split-Level,Good,2000,1772,0,0,0,Detached,400,4313,0,2022-05-26 00:00:00,1250000.0,1250000.0,104,"4800 W MOORHEAD CIR, BOULDER, CO",39.97921195000001,-105.23622369978918,2022-05
Res,Split-Level,Average,1985,1498,26,0,26,Attached,380,3844,0,2020-07-08 00:00:00,745000.0,1036400.0,104,"4844 W MOORHEAD CIR, BOULDER, CO",39.97926605,-105.23597556284474,2020-07
Res,Bi-Level,Average,1990,1614,176,0,176,Detached,660,7027,0,2021-06-04 00:00:00,980000.0,1226900.0,104,"4430 SQUIRES CIR, BOULDER, CO",39.979351699999995,-105.24330351236904,2021-06
Res,Ranch,Average,2000,1289,1338,1137,201,Carport,165,6741,0,2022-01-27 00:00:00,1044000.0,1121500.0,104,"4475 SQUIRES CIR, BOULDER, CO",39.979276,-105.24265532133789,2022-01
Res,Ranch,Average,1983,1293,0,0,0,,0,7937,0,2021-06-28 00:00:00,680000.0,851300.0,104,"4500 SQUIRES CIR, BOULDER, CO",39.9787499,-105.2424804995209,2021-06
Res,Ranch,Average,1995,960,960,864,96,,0,7745,0,2022-06-29 00:00:00,955000.0,948000.0,104,"4525 SQUIRES CIR, BOULDER, CO",39.979100700000004,-105.24218305,2022-06
Res,Split-Level,Average,1990,1534,120,0,120,Attached,400,5697,0,2022-07-20 00:00:00,1097500.0,1097500.0,104,"1002 TANTRA PARK CIR, BOULDER, CO",39.97994355,-105.23893067729759,2022-07
Res,Split-Level,Average,1995,1399,55,0,55,Attached,400,4711,0,2022-04-15 00:00:00,1015000.0,1015000.0,104,"1040 TANTRA PARK CIR, BOULDER, CO",39.97960845,-105.23929929498107,2022-04
Res,Split-Level,Average,2003,1462,0,0,0,Detached,400,4895,0,2019-09-17 00:00:00,730000.0,1040600.0,104,"1045 TANTRA PARK CIR, BOULDER, CO",39.979713849999996,-105.24043361425657,2019-09
Res,Split-Level,Average,2000,964,792,792,0,Attached,400,4563,0,2022-05-31 00:00:00,1070000.0,1070000.0,104,"1059 TANTRA PARK CIR, BOULDER, CO",39.9791075,-105.23966147267765,2022-05
Res,Ranch,Average,1975,1026,1026,945,81,Attached,297,7253,0,2020-12-11 00:00:00,672500.0,893700.0,104,"4300 WHITNEY PL, BOULDER, CO",39.980218550000004,-105.24395828196451,2020-12
Res,Ranch,Average,2000,1026,1026,956,70,Attached,297,10087,0,2022-06-09 00:00:00,1240000.0,1240000.0,104,"4475 WHITNEY PL, BOULDER, CO",39.980649799999995,-105.24275482537834,2022-06
Res,Ranch,Average,1962,1026,1026,956,70,Attached,297,10087,0,2022-01-04 00:00:00,805000.0,864700.0,104,"4475 WHITNEY PL, BOULDER, CO",39.980649799999995,-105.24275482537834,2022-01
Res,Ranch,Average,1992,1323,1026,923,103,,0,11186,0,2020-11-18 00:00:00,750000.0,1006700.0,104,"4595 WHITNEY PL, BOULDER, CO",39.98065,-105.2419674,2020-11
Res,2-3 Story,Good,1970,2325,0,0,0,Attached,484,6259,0,2020-05-12 00:00:00,1200000.0,1575200.0,101,"765 10TH ST, BOULDER, CO",40.00140195,-105.28024292118644,2020-05
Res,2-3 Story,Good,1995,1846,820,820,0,Detached,624,6137,0,2020-08-05 00:00:00,1500000.0,1909200.0,101,"808 10TH ST, BOULDER, CO",40.0023053,-105.2795257,2020-08
Res,Ranch,Good,2000,1593,1400,1400,0,Attached,286,6190,0,2021-06-25 00:00:00,1800000.0,2050200.0,101,"836 10TH ST, BOULDER, CO",40.0031237,-105.27961957489623,2021-06
Res,2-3 Story,Good,1970,2164,949,0,949,Basement,266,6169,0,2019-12-18 00:00:00,975000.0,1368200.0,101,"904 10TH ST, BOULDER, CO",40.0038948,-105.27961446122988,2019-12
Res,2-3 Story,Good,1988,2164,949,0,949,Basement,266,6169,0,2022-04-29 00:00:00,1753500.0,1753500.0,101,"904 10TH ST, BOULDER, CO",40.0038948,-105.27961446122988,2022-04
Res,2-3 Story,Excellent,1995,3306,1981,1981,0,Detached,546,9853,0,2019-08-06 00:00:00,2400000.0,3348100.0,101,"935 10TH ST, BOULDER, CO",40.00442355,-105.28024945,2019-08
Res,2-3 Story,Good,1995,1394,408,408,0,Detached,580,6377,0,2020-08-06 00:00:00,1189000.0,1513400.0,101,"943 10TH ST, BOULDER, CO",40.0045829,-105.28023585774909,2020-08
Dup/Tri,2-3 Story,Good,1975,2184,1288,1072,216,,0,6212,0,2022-07-12 00:00:00,1631500.0,1631500.0,101,"1001 10TH ST, BOULDER, CO",40.0056266,-105.2802349,2022-07
Res,2-3 Story,Very Good,2005,2721,1363,1227,136,Detached,400,6257,0,2021-01-29 00:00:00,1995000.0,2412000.0,101,"1006 10TH ST, BOULDER, CO",40.005606,-105.2796025959303,2021-01
Res,2-3 Story,Average,1995,2230,1115,0,1115,,0,6360,0,2021-04-13 00:00:00,1525000.0,1782700.0,101,"1027 10TH ST, BOULDER, CO",40.00603825,-105.2802502479648,2021-04
Res,2-3 Story,Good,1980,1742,0,0,0,Multiple,563,6341,0,2020-06-16 00:00:00,1100000.0,1429100.0,101,"1044 10TH ST, BOULDER, CO",40.0062942,-105.27961504999999,2020-06
Res,2-3 Story,Good,1987,1577,848,763,85,Carport,266,6406,0,2021-09-17 00:00:00,1301000.0,1415300.0,101,"1061 10TH ST, BOULDER, CO",40.0065899,-105.28026079930598,2021-09
Dup/Tri,2-3 Story,Good,1985,2172,760,760,0,,0,6176,0,2021-01-08 00:00:00,1705900.0,2062400.0,101,"1065 10TH ST, BOULDER, CO",40.00669565,-105.28025881054793,2021-01
Dup/Tri,2-3 Story,Good,1987,2357,1422,1279,143,,0,6069,0,2021-06-14 00:00:00,2850000.0,3246200.0,101,"1100 10TH ST, BOULDER, CO",40.007471,-105.2796851,2021-06
Dup/Tri,2-3 Story,Good,1990,2238,918,918,0,Detached,352,6414,0,2020-12-30 00:00:00,2590000.0,3145400.0,101,"1110 10TH ST, BOULDER, CO",40.0076327,-105.27961431014435,2020-12
Dup/Tri,2-3 Story,Good,1996,3918,1144,1030,114,,0,6427,0,2021-06-11 00:00:00,3245000.0,3696100.0,101,"1120 10TH ST, BOULDER, CO",40.00775455,-105.27955567007255,2021-06
Dup/Tri,2-3 Story,Good,1980,1606,1031,875,156,,0,4560,0,2021-06-01 00:00:00,2275000.0,2590100.0,101,"1130 10TH ST, BOULDER, CO",40.0078643,-105.27963056462767,2021-06
Dup/Tri,2-3 Story,Average,1985,1904,1120,1120,0,,0,6414,0,2020-10-14 00:00:00,2925000.0,3632200.0,101,"1134 10TH ST, BOULDER, CO",40.008007649999996,-105.27962554909536,2020-10
Dup/Tri,2-3 Story,Good,1985,2052,1128,1128,0,,0,7021,0,2021-03-11 00:00:00,2925000.0,3464400.0,101,"1164 10TH ST, BOULDER, CO",40.0085338,-105.27966578809531,2021-03
Res,2-3 Story,Very Good,1999,5267,1773,1100,673,Attached,1148,17065,0,2020-08-13 00:00:00,2350000.0,2978400.0,101,"695 11TH ST, BOULDER, CO",39.9998715,-105.27877034557025,2020-08
Res,Split-Level,Good,1980,2394,0,0,0,Detached,480,9241,0,2021-03-30 00:00:00,1697500.0,2010500.0,101,"711 11TH ST, BOULDER, CO",40.000746,-105.2789579501497,2021-03
Res,2-3 Story,Excellent,2004,4854,378,0,378,Detached,462,10344,0,2021-11-15 00:00:00,3400000.0,3628500.0,101,"832 11TH ST, BOULDER, CO",40.00241795,-105.27827092515197,2021-11
Res,2-3 Story,Good,1995,2980,1530,0,1530,Detached,371,6388,0,2019-08-28 00:00:00,1675000.0,2338600.0,101,"875 11TH ST, BOULDER, CO",40.0032765,-105.27900726861786,2019-08
Res,2-3 Story,Very Good,1991,2127,1056,1056,0,,0,6529,0,2021-12-06 00:00:00,2600000.0,2733600.0,101,"935 11TH ST, BOULDER, CO",40.0044544,-105.2789588,2021-12
Dup/Tri,2-3 Story,Good,1985,1632,864,864,0,,0,9038,0,2021-06-16 00:00:00,1600000.0,1822400.0,101,"940 11TH ST, BOULDER, CO",40.0044306,-105.2783664442683,2021-06
Res,2-3 Story,Good,1995,1676,480,0,480,,0,6317,0,2020-07-17 00:00:00,1520000.0,1954600.0,101,"945 11TH ST, BOULDER, CO",40.00458305,-105.27896989971786,2020-07
Res,2-3 Story,Good,1975,3079,1020,1020,0,,0,5839,0,2019-08-16 00:00:00,1000000.0,1396200.0,101,"980 11TH ST, BOULDER, CO",40.0051464,-105.27834125,2019-08
Res,2-3 Story,Good,1975,3079,1020,1020,0,,0,5839,0,2021-08-11 00:00:00,1365000.0,1514700.0,101,"980 11TH ST, BOULDER, CO",40.0051464,-105.27834125,2021-08
Res,Ranch,Average,1985,1512,1628,1412,216,Carport,540,6784,0,2021-10-20 00:00:00,1700000.0,1829400.0,101,"1024 11TH ST, BOULDER, CO",40.006091749999996,-105.2783800155588,2021-10
Res,2-3 Story,Good,1985,1532,468,468,0,Detached,216,6179,0,2019-07-24 00:00:00,1480000.0,2066400.0,101,"1032 11TH ST, BOULDER, CO",40.0062464,-105.27838394216694,2019-07
Res,2-3 Story,Average,1978,1154,973,871,102,Multiple,561,4908,0,2021-11-12 00:00:00,1018800.0,1087300.0,101,"1069 11TH ST, BOULDER, CO",40.006529150000006,-105.27899167499999,2021-11
Res,2-3 Story,Good,1981,1632,800,800,0,Detached,480,6199,0,2021-09-17 00:00:00,1420000.0,1544500.0,101,"1070 11TH ST, BOULDER, CO",40.00671944604799,-105.27856224627226,2021-09
Dup/Tri,Ranch,Good,1975,1602,1602,1602,0,,0,6986,0,2020-10-23 00:00:00,1760000.0,2194500.0,101,"1087 11TH ST, BOULDER, CO",40.0071146,-105.27900684438684,2020-10
Res,Ranch,Average,1986,1218,1218,1218,0,Carport,273,7575,0,2022-04-04 00:00:00,1200000.0,1200000.0,101,"830 12TH ST, BOULDER, CO",40.002454549999996,-105.27711819999999,2022-04
Res,2-3 Story,Good,1990,2014,846,0,846,,0,6029,0,2021-03-11 00:00:00,1560000.0,1847700.0,101,"916 12TH ST, BOULDER, CO",40.00411655,-105.2771732,2021-03
